
 1.00000000000000E+0003	 8.42425218259543E-0001
 9.99949994999500E+0002	 7.88584294629764E-0001
 9.99899989999000E+0002	 7.20988285891274E-0001
 9.99849984998500E+0002	 6.93215582548602E-0001
 9.99799979998000E+0002	 6.43738555719814E-0001
 9.99749974997500E+0002	 5.02622778438691E-0001
 9.99699969997000E+0002	 3.21592460575018E-0001
 9.99649964996500E+0002	 2.22205191583674E-0001
 9.99599959996000E+0002	 2.61644158302804E-0001
 9.99549954995500E+0002	 3.88274530172041E-0001
 9.99499949994999E+0002	 4.90111980976221E-0001
 9.99449944994499E+0002	 4.88017790858553E-0001
 9.99399939993999E+0002	 3.91038167314485E-0001
 9.99349934993499E+0002	 2.59104919552615E-0001
 9.99299929992999E+0002	 1.44294676488242E-0001
 9.99249924992499E+0002	 7.15163181106693E-0002
 9.99199919991999E+0002	 4.34824822852167E-0002
 9.99149914991499E+0002	 5.56335209512622E-0002
 9.99099909990999E+0002	 1.07942630857306E-0001
 9.99049904990499E+0002	 1.96593389871675E-0001
 9.98999899989999E+0002	 2.97054645326729E-0001
 9.98949894989499E+0002	 3.64643724035617E-0001
 9.98899889988999E+0002	 3.60133631850279E-0001
 9.98849884988499E+0002	 2.91959696514181E-0001
 9.98799879987999E+0002	 2.30250991972316E-0001
 9.98749874987499E+0002	 2.44415856619356E-0001
 9.98699869986999E+0002	 3.18121367117692E-0001
 9.98649864986499E+0002	 3.56476520495813E-0001
 9.98599859985999E+0002	 2.96972018659085E-0001
 9.98549854985499E+0002	 1.80477062147537E-0001
 9.98499849984998E+0002	 8.86155634033534E-0002
 9.98449844984498E+0002	 6.04040649333626E-0002
 9.98399839983998E+0002	 9.32715846312231E-0002
 9.98349834983498E+0002	 1.72434826478628E-0001
 9.98299829982998E+0002	 2.66885748104275E-0001
 9.98249824982498E+0002	 3.30818736497465E-0001
 9.98199819981998E+0002	 3.48854052306641E-0001
 9.98149814981498E+0002	 3.56118631482369E-0001
 9.98099809980998E+0002	 3.81222579069578E-0001
 9.98049804980498E+0002	 3.99427702795763E-0001
 9.97999799979998E+0002	 3.64198074909406E-0001
 9.97949794979498E+0002	 2.68211249728250E-0001
 9.97899789978998E+0002	 1.59366076809958E-0001
 9.97849784978498E+0002	 9.40436882415611E-0002
 9.97799779977998E+0002	 9.18174060409004E-0002
 9.97749774977498E+0002	 1.37300251969277E-0001
 9.97699769976998E+0002	 1.95438122091445E-0001
 9.97649764976498E+0002	 2.25618437294848E-0001
 9.97599759975998E+0002	 2.12095444113717E-0001
 9.97549754975497E+0002	 1.74752491617303E-0001
 9.97499749974998E+0002	 1.34586476231316E-0001
 9.97449744974498E+0002	 9.43031778872491E-0002
 9.97399739973997E+0002	 5.70392121027273E-0002
 9.97349734973497E+0002	 3.29817810288820E-0002
 9.97299729972997E+0002	 3.01541857614344E-0002
 9.97249724972497E+0002	 6.14772970887120E-0002
 9.97199719971997E+0002	 1.55679580716626E-0001
 9.97149714971497E+0002	 3.28103062317654E-0001
 9.97099709970997E+0002	 5.17423795150750E-0001
 9.97049704970497E+0002	 5.95835209349085E-0001
 9.96999699969997E+0002	 5.04091222378377E-0001
 9.96949694969497E+0002	 3.36542297722728E-0001
 9.96899689968997E+0002	 2.42353152923802E-0001
 9.96849684968497E+0002	 2.85661347275306E-0001
 9.96799679967997E+0002	 4.03953852754321E-0001
 9.96749674967497E+0002	 4.65025965306293E-0001
 9.96699669966997E+0002	 3.94959184029754E-0001
 9.96649664966497E+0002	 2.52494019427885E-0001
 9.96599659965997E+0002	 1.51876959943125E-0001
 9.96549654965496E+0002	 1.62246805870115E-0001
 9.96499649964996E+0002	 2.89676853865981E-0001
 9.96449644964496E+0002	 4.75455453253289E-0001
 9.96399639963996E+0002	 6.16240234015022E-0001
 9.96349634963496E+0002	 6.65315834178192E-0001
 9.96299629962996E+0002	 6.82413329603202E-0001
 9.96249624962496E+0002	 7.24819858958773E-0001
 9.96199619961996E+0002	 7.52376948093543E-0001
 9.96149614961496E+0002	 6.81888842338739E-0001
 9.96099609960996E+0002	 4.98324966247736E-0001
 9.96049604960496E+0002	 2.85883846480249E-0001
 9.95999599959996E+0002	 1.47442008468221E-0001
 9.95949594959496E+0002	 1.27020918720549E-0001
 9.95899589958996E+0002	 2.09216864774030E-0001
 9.95849584958496E+0002	 3.29725670888158E-0001
 9.95799579957996E+0002	 3.94184473838871E-0001
 9.95749574957496E+0002	 3.59643310812379E-0001
 9.95699569956996E+0002	 2.81320602077064E-0001
 9.95649564956496E+0002	 2.27617300970063E-0001
 9.95599559955996E+0002	 1.96718019133113E-0001
 9.95549554955496E+0002	 1.56304482737832E-0001
 9.95499549954996E+0002	 1.06550045484855E-0001
 9.95449544954495E+0002	 6.91492378972094E-0002
 9.95399539953995E+0002	 5.63080626234375E-0002
 9.95349534953495E+0002	 7.59057928844179E-0002
 9.95299529952995E+0002	 1.42246076723464E-0001
 9.95249524952495E+0002	 2.52565695933600E-0001
 9.95199519951995E+0002	 3.54007164607551E-0001
 9.95149514951495E+0002	 3.71376669834011E-0001
 9.95099509950995E+0002	 2.90615995663915E-0001
 9.95049504950495E+0002	 1.84192322773850E-0001
 9.94999499949995E+0002	 1.39761794047249E-0001
 9.94949494949495E+0002	 1.87200918021448E-0001
 9.94899489948995E+0002	 2.79476003354803E-0001
 9.94849484948495E+0002	 3.25985887701180E-0001
 9.94799479947995E+0002	 2.76689707130960E-0001
 9.94749474947495E+0002	 1.73365427539204E-0001
 9.94699469946995E+0002	 9.48864913879277E-0002
 9.94649464946495E+0002	 8.51477181014373E-0002
 9.94599459945994E+0002	 1.44910178611425E-0001
 9.94549454945495E+0002	 2.42855962255317E-0001
 9.94499449944994E+0002	 3.29879359115588E-0001
 9.94449444944494E+0002	 3.85161840218008E-0001
 9.94399439943994E+0002	 4.30075271468899E-0001
 9.94349434943494E+0002	 4.63170658061161E-0001
 9.94299429942994E+0002	 4.35725385494483E-0001
 9.94249424942494E+0002	 3.29487081739181E-0001
 9.94199419941994E+0002	 1.97728885960368E-0001
 9.94149414941494E+0002	 1.02778762034243E-0001
 9.94099409940994E+0002	 6.33738003196843E-0002
 9.94049404940494E+0002	 7.22398436574627E-0002
 9.93999399939994E+0002	 1.20160640134784E-0001
 9.93949394939494E+0002	 1.84511097883228E-0001
 9.93899389938994E+0002	 2.22162377787023E-0001
 9.93849384938494E+0002	 2.05953528957989E-0001
 9.93799379937994E+0002	 1.57985091898019E-0001
 9.93749374937494E+0002	 1.21041202087619E-0001
 9.93699369936994E+0002	 1.09468621758427E-0001
 9.93649364936494E+0002	 1.05737157646149E-0001
 9.93599359935994E+0002	 9.23744004116027E-0002
 9.93549354935494E+0002	 7.09266088906319E-0002
 9.93499349934993E+0002	 5.28037458754186E-0002
 9.93449344934493E+0002	 4.82527041125351E-0002
 9.93399339933993E+0002	 7.27288596938230E-0002
 9.93349334933493E+0002	 1.53464656651997E-0001
 9.93299329932993E+0002	 3.03004527193977E-0001
 9.93249324932493E+0002	 4.66443059088414E-0001
 9.93199319931993E+0002	 5.32364263248395E-0001
 9.93149314931493E+0002	 4.51057431800383E-0001
 9.93099309930993E+0002	 3.08246140512993E-0001
 9.93049304930493E+0002	 2.34857038118219E-0001
 9.92999299929993E+0002	 2.79297459145294E-0001
 9.92949294929493E+0002	 3.76809422720507E-0001
 9.92899289928993E+0002	 4.15450031741160E-0001
 9.92849284928493E+0002	 3.48891290736567E-0001
 9.92799279927993E+0002	 2.44233068688464E-0001
 9.92749274927493E+0002	 2.05716170454135E-0001
 9.92699269926993E+0002	 2.77502126581360E-0001
 9.92649264926493E+0002	 4.11328477785323E-0001
 9.92599259925993E+0002	 5.14099711180488E-0001
 9.92549254925492E+0002	 5.65587974821321E-0001
 9.92499249924993E+0002	 6.48935709006974E-0001
 9.92449244924492E+0002	 7.85620992902170E-0001
 9.92399239923992E+0002	 8.35592062980250E-0001
 9.92349234923492E+0002	 6.82467784320287E-0001
 9.92299229922992E+0002	 4.10642571424415E-0001
 9.92249224922492E+0002	 1.88827432548349E-0001
 9.92199219921992E+0002	 9.08014372878076E-0002
 9.92149214921492E+0002	 1.01346716650439E-0001
 9.92099209920992E+0002	 1.89373781901529E-0001
 9.92049204920492E+0002	 3.04452491331654E-0001
 9.91999199919992E+0002	 3.64531451132715E-0001
 9.91949194919492E+0002	 3.23089861750939E-0001
 9.91899189918992E+0002	 2.24321127676587E-0001
 9.91849184918492E+0002	 1.46119552920042E-0001
 9.91799179917992E+0002	 1.23146003312115E-0001
 9.91749174917492E+0002	 1.44237975844595E-0001
 9.91699169916992E+0002	 1.78517849848818E-0001
 9.91649164916492E+0002	 1.91391494844081E-0001
 9.91599159915992E+0002	 1.67241151953315E-0001
 9.91549154915491E+0002	 1.23095439174138E-0001
 9.91499149914991E+0002	 8.85041102615313E-0002
 9.91449144914491E+0002	 8.30490633274841E-0002
 9.91399139913991E+0002	 1.20474542246158E-0001
 9.91349134913491E+0002	 2.08001104231894E-0001
 9.91299129912991E+0002	 3.14349934448104E-0001
 9.91249124912491E+0002	 3.64849488701041E-0001
 9.91199119911991E+0002	 3.17439475065175E-0001
 9.91149114911491E+0002	 2.23081669703667E-0001
 9.91099109910991E+0002	 1.71768780175806E-0001
