ritz_wl_air(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	g_i	g_k	Type	
"427.36265"	"3.91e+05"	C	"2.102297177"	"5.00262826"	2	4		
"427.380"	"1.6e+07"	D	"33.3390"	"36.2392"	4	4		
"427.67704"	"7.8e+04"	C	"2.104429202"	"5.00262826"	4	4		
"427.67709"	"4.69e+05"	C	"2.104429202"	"5.00262788"	4	6		
"428.655"	"2.8e+07"	D	"33.3390"	"36.2306"	4	2		
"429.10012"	"2.47e+05"	B	"2.104429202"	"4.99301675"	4	2		
"432.4615"	"1.14e+05"	B	"2.104429202"	"4.9705650"	4	4		
"432.4615"	"6.84e+05"	B	"2.104429202"	"4.9705650"	4	6		
"434.1489"	"3.26e+05"	C+	"2.102297177"	"4.9572937"	2	2		
"434.4733"	"6.50e+05"	C+	"2.104429202"	"4.9572937"	4	2		
"439.0022"	"9.83e+05"	B+	"2.102297177"	"4.9257310"	2	4		
"439.3340"	"1.17e+06"	B+	"2.104429202"	"4.9257310"	4	6		
"439.3340"	"1.95e+05"	B	"2.104429202"	"4.9257310"	4	4		
"441.9883"	"2.82e+05"	C+	"2.102297177"	"4.9066561"	2	2		
"442.3246"	"5.61e+05"	C+	"2.104429202"	"4.9066561"	4	2		
"443.234"	"1.4e+07"	D	"32.7002"	"35.4967"	4	6		
"449.4180"	"1.23e+06"	B+	"2.102297177"	"4.8602959"	2	4		
"449.7657"	"1.46e+06"	B+	"2.104429202"	"4.8602959"	4	6		
"449.7657"	"2.44e+05"	B	"2.104429202"	"4.8602959"	4	4		
"454.1633"	"3.76e+05"	B	"2.102297177"	"4.8314795"	2	2		
"454.5184"	"7.50e+05"	B	"2.104429202"	"4.8314795"	4	2		
"466.48107"	"2.08e+06"	B+	"2.102297177"	"4.75941465"	2	4		
"466.85567"	"4.14e+05"	B+	"2.104429202"	"4.75941465"	4	4		
"466.85595"	"2.49e+06"	A	"2.104429202"	"4.75941304"	4	6		
"474.79412"	"6.19e+05"	B	"2.102297177"	"4.71289256"	2	2		
"475.18219"	"1.23e+06"	B	"2.104429202"	"4.71289256"	4	2		
"497.85414"	"4.09e+06"	A	"2.102297177"	"4.59197449"	2	4		
"498.28084"	"8.15e+05"	A	"2.104429202"	"4.59197449"	4	4		
"498.28134"	"4.88e+06"	A	"2.104429202"	"4.59197201"	4	6		
"507.120"	"4.1e+07"	D	"33.0525"	"35.4967"	8	6		
"514.88383"	"1.14e+06"	B+	"2.102297177"	"4.50962989"	2	2		
"515.34024"	"2.27e+06"	B+	"2.104429202"	"4.50962989"	4	2		
"516.212"	"1.5e+07"	D	"33.0956"	"35.4967"	6	6		
"525.669"	"2.e+06"	D	"33.1388"	"35.4967"	4	6		
"562.068"	"1.4e+07"	D	"33.2915"	"35.4967"	6	6		
"568.26333"	"1.01e+07"	A	"2.102297177"	"4.28350081"	2	4		
"568.81933"	"2.02e+06"	A	"2.104429202"	"4.28350081"	4	4		
"568.82047"	"1.21e+07"	A	"2.104429202"	"4.28349647"	4	6		
"574.454"	"4.e+06"	D	"33.3390"	"35.4967"	4	6		
"588.995094"	"6.16e+07"	AA	"0.000000000"	"2.104429202"	2	4		
"589.592424"	"6.14e+07"	AA	"0.000000000"	"2.102297177"	2	2		
"615.42255"	"2.50e+06"	A	"2.102297177"	"4.11635883"	2	2		
"616.07471"	"4.98e+06"	A	"2.104429202"	"4.11635883"	4	2		
"663.19524"	"6.3e+03"	C'	"3.1913531"	"5.06033472"	2	4		
"663.19872"	"6.3e+03"	C'	"3.1913531"	"5.06032492"	2	2		
"668.02155"	"8.5e+03"	C'	"3.1913531"	"5.04683185"	2	4		
"668.02601"	"8.5e+03"	C'	"3.1913531"	"5.04681945"	2	2		
"674.30854"	"1.11e+04"	C'	"3.1913531"	"5.02953221"	2	4		
"674.31445"	"1.11e+04"	C'	"3.1913531"	"5.02951609"	2	2		
"682.72719"	"1.53e+04"	C'	"3.1913531"	"5.00686591"	2	4		
"682.73521"	"1.53e+04"	C'	"3.1913531"	"5.00684459"	2	2		
"694.39549"	"2.23e+04"	C'	"3.1913531"	"4.97635910"	2	4		
"694.40672"	"2.23e+04"	C'	"3.1913531"	"4.97633022"	2	2		
"711.30404"	"4.43e+04"	C+	"3.1913531"	"4.93392762"	2	4		
"711.32080"	"4.32e+04"	C+	"3.1913531"	"4.93388658"	2	2		
"737.3231"	"5.42e+04"	B	"3.1913531"	"4.8724352"	2	4		
"737.3497"	"5.30e+04"	B	"3.1913531"	"4.8723744"	2	2		
"780.9783"	"9.91e+04"	B	"3.1913531"	"4.7784663"	2	4		
"781.0241"	"9.72e+04"	B	"3.1913531"	"4.7783733"	2	2		
"818.32556"	"4.29e+07"	A+	"2.102297177"	"3.61697701"	2	4		
"819.47904"	"8.57e+06"	A	"2.104429202"	"3.61697701"	4	4		
"819.48240"	"5.14e+07"	A+	"2.104429202"	"3.61697081"	4	6		
"864.9931"	"2.25e+05"	B+	"3.1913531"	"4.6243143"	2	4		
"865.0897"	"2.21e+05"	B+	"3.1913531"	"4.6241543"	2	2		
"879.30809"	"2.45e+05"	C'	"3.61697081"	"5.02660370"	6	8		
"879.30809"	"1.63e+04"	C'	"3.61697081"	"5.02660370"	6	6		
"879.31196"	"2.29e+05"	C'	"3.61697701"	"5.02660370"	4	6		
"894.29495"	"3.71e+05"	C'	"3.61697081"	"5.00298074"	6	8		
"894.29495"	"2.47e+04"	C'	"3.61697081"	"5.00298074"	6	6		
"894.29895"	"3.46e+05"	C'	"3.61697701"	"5.00298074"	4	6		
"915.3862"	"5.3e+05"	C'	"3.61697081"	"4.9710460"	6	8		
"915.3862"	"3.5e+04"	C'	"3.61697081"	"4.9710460"	6	6		
"915.3904"	"4.9e+05"	C'	"3.61697701"	"4.9710460"	4	6		
"941.1865"	"1.94e+02"	D+	"3.61697081"	"4.93392762"	6	4		
"941.1909"	"2.15e+01"	D	"3.61697701"	"4.93392762"	4	4		
"941.2202"	"2.48e+02"	D+	"3.61697701"	"4.93388658"	4	2		
"946.5914"	"6.38e+04"	B+	"3.61697081"	"4.9264080"	6	6		
"946.5914"	"9.57e+05"	B+	"3.61697081"	"4.9264080"	6	8		
"946.5959"	"8.93e+05"	B+	"3.61697701"	"4.9264080"	4	6		
"949.2581"	"8.3e+04"	C	"3.7526285"	"5.05838717"	2	4		
"949.7622"	"1.66e+04"	C	"3.7533216"	"5.05838717"	4	4		
"949.7624"	"1.00e+05"	C	"3.7533216"	"5.05838693"	4	6		
"952.4015"	"2.85e+04"	C	"3.7526285"	"5.05407748"	2	2		
"952.9090"	"5.7e+04"	C	"3.7533216"	"5.05407748"	4	2		
"959.5661"	"1.07e+05"	C	"3.7526285"	"5.04436022"	2	4		
"960.0813"	"2.14e+04"	C	"3.7533216"	"5.04436022"	4	4		
"960.0813"	"1.28e+05"	C	"3.7533216"	"5.04436022"	4	6		
"963.6693"	"3.33e+04"	C	"3.7526285"	"5.03886016"	2	2		
"964.1889"	"6.6e+04"	C	"3.7533216"	"5.03886016"	4	2		
"973.1487"	"1.41e+05"	C	"3.7526285"	"5.02633118"	2	4		
"973.6785"	"2.81e+04"	C	"3.7533216"	"5.02633118"	4	4		
"973.6787"	"1.69e+05"	C	"3.7533216"	"5.02633094"	4	6		
"978.6606"	"4.02e+04"	C	"3.7526285"	"5.01915758"	2	2		
"979.1964"	"8.0e+04"	C	"3.7533216"	"5.01915758"	4	2		
"987.2858"	"2.81e+02"	C	"3.61697081"	"4.8724352"	6	4		
"987.2907"	"3.12e+01"	D+	"3.61697701"	"4.8724352"	4	4		
"987.3384"	"3.54e+02"	C	"3.61697701"	"4.8723744"	4	2		
"991.6019"	"1.92e+05"	C	"3.7526285"	"5.00262826"	2	4		
"992.1520"	"3.83e+04"	C	"3.7533216"	"5.00262826"	4	4		
"992.1523"	"2.30e+05"	C	"3.7533216"	"5.00262788"	4	6		
"996.1256"	"1.27e+06"	A	"3.61697081"	"4.8612940"	6	8		
"996.1256"	"8.45e+04"	B+	"3.61697081"	"4.8612940"	6	6		
"996.1306"	"1.18e+06"	B+	"3.61697701"	"4.8612940"	4	6		
"999.2856"	"5.6e+04"	C	"3.7526285"	"4.99301675"	2	2		
"999.8443"	"1.11e+05"	C	"3.7533216"	"4.99301675"	4	2		
