-308.596  0.00000
-306.599  0.00000
-304.602  0.00000
-302.605  0.00000
-300.608  0.00000
-298.611  0.00000
-296.614  0.00000
-294.617  0.00000
-292.620  0.00000
-290.623  0.00000
-288.626  0.00000
-286.629  0.00000
-284.632  0.00000
-282.635 -0.00018
-280.638 -0.00078
-278.641 -0.01782
-276.644  0.01413
-274.647 -0.00501
-272.650 -0.00645
-270.653 -0.03657
-268.656  0.01938
-266.659  0.01590
-264.662  0.02346
-262.665  0.00927
-260.668  0.02244
-258.671 -0.00234
-256.674 -0.03009
-254.677 -0.02235
-252.680  0.00498
-250.683  0.03264
-248.686  0.04257
-246.689 -0.03135
-244.692 -0.02199
-242.695  0.03624
-240.698  0.02634
-238.701  0.01569
-236.704 -0.01482
-234.707 -0.00861
-232.710  0.03831
-230.713  0.00762
-228.716  0.01416
-226.719 -0.00216
-224.722 -0.03585
-222.725 -0.04080
-220.728 -0.01722
-218.731  0.00765
-216.734  0.03228
-214.737  0.01275
-212.740  0.02943
-210.743  0.02343
-208.746 -0.02109
-206.749 -0.03816
-204.752 -0.02682
-202.755  0.01095
-200.758  0.01194
-198.761  0.00126
-196.764  0.01536
-194.767  0.01290
-192.770 -0.03483
-190.773 -0.00678
-188.776  0.02391
-186.779  0.02787
-184.782  0.01623
-182.785 -0.02814
-180.788 -0.01008
-178.791  0.00702
-176.794  0.00318
-174.797 -0.01611
-172.800 -0.00234
-170.803 -0.01512
-168.806 -0.04065
-166.809 -0.00810
-164.812  0.01167
-162.815 -0.01746
-160.818 -0.02541
-158.821 -0.01554
-156.824 -0.00825
-154.827 -0.01977
-152.830  0.01137
-150.833  0.00402
-148.836 -0.02901
-146.839 -0.00600
-144.842 -0.00888
-142.845  0.00528
-140.848  0.00546
-138.851  0.01623
-136.854 -0.01308
-134.857 -0.02619
-132.860 -0.01512
-130.863  0.01578
-128.866  0.05052
-126.869  0.01998
-124.872 -0.00861
-122.875  0.00141
-120.878  0.01863
-118.881  0.02652
-116.884  0.02877
-114.887  0.03081
-112.890  0.02103
-110.893 -0.00987
-108.896 -0.04899
-106.899  0.01812
-104.902 -0.00966
-102.905 -0.04620
-100.908 -0.03606
 -98.911 -0.00255
 -96.914  0.00687
 -94.917 -0.00813
 -92.920 -0.00915
 -90.923 -0.03120
 -88.926 -0.01728
 -86.929 -0.00012
 -84.932  0.00246
 -82.935 -0.01302
 -80.938 -0.01062
 -78.941 -0.03900
 -76.944 -0.04251
 -74.947  0.02496
 -72.950  0.00066
 -70.953 -0.02442
 -68.956 -0.00051
 -66.959  0.00069
 -64.962 -0.00300
 -62.965 -0.02943
 -60.968 -0.04197
 -58.971 -0.01488
 -56.974  0.02664
 -54.977  0.01650
 -52.980  0.01815
 -50.983  0.02505
 -48.986  0.02085
 -46.989  0.03660
 -44.992  0.05457
 -42.995  0.01461
 -40.998 -0.03468
 -39.001 -0.01953
 -37.004  0.02727
 -35.007  0.02226
 -33.010 -0.00030
 -31.013 -0.02994
 -29.016  0.00225
 -27.019  0.03756
 -25.022  0.04122
 -23.025  0.04770
 -21.028  0.01473
 -19.031  0.07746
 -17.034  0.06093
 -15.037  0.04467
 -13.040 -0.08601
 -11.043 -0.12342
  -9.046  0.11643
  -7.049  0.99924
  -5.052  3.52611
  -3.055  7.79400
  -1.058 10.02957
   0.939  9.63591
   2.936  8.02446
   4.933  3.83841
   6.930  0.60348
   8.927 -0.06357
  10.924 -0.22023
  12.921 -0.04170
  14.918  0.03465
  16.915  0.06564
  18.912  0.07617
  20.909  0.05580
  22.906 -0.01218
  24.903  0.01695
  26.900  0.03246
  28.897  0.08820
  30.894  0.02883
  32.891  0.01371
  34.888  0.03015
  36.885  0.03855
  38.882 -0.00276
  40.879 -0.01614
  42.876 -0.01809
  44.873 -0.03306
  46.870  0.00786
  48.867 -0.00639
  50.864 -0.00378
  52.861 -0.00429
  54.858  0.00468
  56.855  0.01329
  58.852  0.03051
  60.849  0.01083
  62.846  0.03918
  64.843  0.02940
  66.840 -0.00099
  68.837 -0.00765
  70.834  0.01584
  72.831 -0.00321
  74.828 -0.03246
  76.825 -0.00807
  78.822 -0.00987
  80.819 -0.01656
  82.816 -0.00039
  84.813 -0.02094
  86.810 -0.01344
  88.807  0.01392
  90.804  0.00408
  92.801  0.02343
  94.798  0.04125
  96.795 -0.00477
  98.792 -0.03054
 100.789  0.01077
 102.786 -0.02694
 104.783 -0.03849
 106.780  0.02757
 108.777  0.01659
 110.774  0.01926
 112.771  0.01320
 114.768 -0.04080
 116.765 -0.02421
 118.762 -0.01716
 120.759  0.00651
 122.756  0.02379
 124.753 -0.00792
 126.750 -0.02322
 128.747  0.01032
 130.744  0.00930
 132.741  0.00312
 134.738  0.00183
 136.735  0.00444
 138.732 -0.01002
 140.729  0.00462
 142.726  0.00189
 144.723  0.01947
 146.720  0.04746
 148.717  0.01029
 150.714  0.02337
 152.711  0.01491
 154.708 -0.00108
 156.705  0.00399
 158.702  0.02322
 160.699  0.00276
 162.696  0.00255
 164.693 -0.01422
 166.690 -0.03252
 168.687  0.00717
 170.684 -0.00201
 172.681 -0.02001
 174.678 -0.00720
 176.675  0.01710
 178.672  0.01584
 180.669  0.00762
 182.666  0.01647
 184.663  0.03099
 186.660  0.04278
 188.657  0.03888
 190.654  0.00408
 192.651  0.00480
 194.648  0.04653
 196.645  0.03384
 198.642  0.02016
 200.639  0.01035
 202.636  0.02100
 204.633  0.04743
 206.630  0.00453
 208.627 -0.03231
 210.624 -0.00456
 212.621  0.04965
 214.618  0.02781
 216.615  0.02160
 218.612 -0.01347
 220.609  0.00864
 222.606  0.02190
 224.603  0.02253
 226.600  0.03975
 228.597  0.02547
 230.594  0.00645
 232.591  0.00813
 234.588  0.00774
 236.585  0.01926
 238.582  0.00798
 240.579  0.01521
 242.576  0.01800
 244.573  0.02307
 246.570 -0.02142
 248.567 -0.03228
 250.564  0.01047
 252.561 -0.00840
 254.558 -0.00009
 256.555 -0.01242
 258.552 -0.03645
 260.549 -0.02751
 262.546  0.02379
 264.543  0.02388
 266.540 -0.01578
 268.537 -0.01017
 270.534  0.03273
 272.531  0.04041
 274.528  0.00819
 276.525  0.01845
 278.522  0.01053
 280.519  0.00393
 282.516  0.02703
 284.513  0.00360
 286.510 -0.04413
 288.507 -0.01875
 290.504  0.00237
 292.501  0.01920
 294.498  0.01821
 296.495  0.00564
 298.492 -0.01803
 300.489 -0.01977
 302.486 -0.00045
 304.483  0.01383
 306.480  0.04164
 308.477  0.00075
 310.474 -0.01377
 312.471 -0.00720
 314.468  0.00012
 316.465 -0.01278
 318.462  0.01521
 320.459  0.02526
 322.456  0.00264
 324.453  0.01800
 326.450  0.01206
 328.447  0.02019
 330.444  0.02994
 332.441  0.02688
 334.438 -0.01995
 336.435 -0.02769
 338.432  0.01671
 340.429  0.04707
 342.426  0.01650
 344.423 -0.00207
 346.420  0.01665
 348.417  0.02301
 350.414  0.01218
 352.411 -0.02262
 354.408 -0.00387
 356.405 -0.00264
 358.402  0.00075
 360.399  0.00141
 362.396 -0.02295
 364.393 -0.01674
 366.390  0.00765
 368.387  0.01257
 370.384  0.02319
 372.381  0.00159
 374.378  0.01104
 376.375  0.01302
 378.372  0.01227
 380.369  0.02661
 382.366  0.02865
 384.363  0.04200
 386.360  0.03522
 388.357  0.03423
 390.354  0.01866
 392.351  0.03981
 394.348  0.00726
 396.345  0.00960
 398.342  0.05772
 400.339  0.12789
 402.336  0.14874
 404.333  0.13866
 406.330  0.12921
 408.327  0.19029
 410.324  0.22671
 412.321  0.25062
 414.318  0.25887
 416.315  0.23226
 418.312  0.28872
 420.309  0.34011
 422.306  0.37623
 424.303  0.39603
 426.300  0.39084
 428.297  0.32679
 430.294  0.33282
 432.291  0.37221
 434.288  0.51522
 436.285  0.59265
 438.282  0.59796
 440.279  0.58599
 442.276  0.64203
 444.273  0.70311
 446.270  0.77898
 448.267  0.85224
 450.264  0.89535
 452.261  0.92976
 454.258  0.89082
 456.255  0.92010
 458.252  0.98850
 460.249  1.07052
 462.246  1.11270
 464.243  1.08966
 466.240  1.07871
 468.237  1.10379
 470.234  1.13712
 472.231  1.14960
 474.228  1.13787
 476.225  1.15614
 478.222  1.23135
 480.219  1.34145
 482.216  1.41891
 484.213  1.34148
 486.210  1.22721
 488.207  1.18038
 490.204  1.25016
 492.201  1.31229
 494.198  1.32630
 496.195  1.31796
 498.192  1.34907
 500.189  1.38855
 502.186  1.38528
 504.183  1.39008
 506.180  1.39890
 508.177  1.43811
 510.174  1.51161
 512.171  1.53228
 514.168  1.45938
 516.165  1.39254
 518.162  1.38291
 520.159  1.39866
 522.156  1.41039
 524.153  1.42515
 526.150  1.42233
 528.147  1.45005
 530.144  1.49733
 532.141  1.52508
 534.138  1.55289
 536.135  1.51851
