350.0250 0.398265987634659
350.0750 0.398141473531723
350.1250 0.39801824092865
350.1750 0.397889763116837
350.2250 0.397752553224564
350.2750 0.397606611251831
350.3250 0.39767998456955
350.3750 0.397900551557541
350.4250 0.398122161626816
350.4750 0.398346722126007
350.5250 0.398574948310852
350.5750 0.398806691169739
350.6250 0.399037629365921
350.6750 0.399263769388199
350.7250 0.399349242448807
350.7750 0.399339646100998
350.8250 0.399329006671906
350.8750 0.399323552846909
350.9250 0.399322122335434
350.9750 0.399321764707565
351.0250 0.399323850870132
351.0750 0.399330615997314
351.1250 0.399112164974213
351.1750 0.398745507001877
351.2250 0.39838033914566
351.2750 0.398017227649689
351.3250 0.397656381130219
351.3750 0.397297710180283
351.4250 0.396941512823105
351.4750 0.396587699651718
351.5250 0.396482944488525
351.5750 0.396535873413086
351.6250 0.396583050489426
351.6750 0.396625697612762
351.7250 0.396666586399078
351.7750 0.396704226732254
351.8250 0.396734833717346
351.8750 0.396756500005722
351.9250 0.397269517183304
351.9750 0.398099482059479
352.0250 0.398930102586746
352.0750 0.399762213230133
352.1250 0.40059506893158
352.1750 0.401425272226334
352.2250 0.402249723672867
352.2750 0.403066277503967
352.3250 0.402878284454346
352.3750 0.402056813240051
352.4250 0.401235342025757
352.4750 0.400412380695343
352.5250 0.399588972330093
352.5750 0.398767858743668
352.6250 0.397949188947678
352.6750 0.397130817174911
352.7250 0.396467566490173
352.7750 0.395902931690216
352.8250 0.395342379808426
352.8750 0.394786238670349
352.9250 0.394232273101807
352.9750 0.393679141998291
353.0250 0.393122851848602
353.0750 0.392560482025146
353.1250 0.392240822315216
353.1750 0.392074137926102
353.2250 0.391907066106796
353.2750 0.391739547252655
353.3250 0.391570419073105
353.3750 0.391400933265686
353.4250 0.391231149435043
353.4750 0.391058474779129
353.5250 0.390838652849197
353.5750 0.390588998794556
353.6250 0.390334874391556
353.6750 0.390076130628586
353.7250 0.389812856912613
353.7750 0.389546155929565
353.8250 0.389276146888733
353.8750 0.389002770185471
353.9250 0.38876086473465
353.9750 0.388531059026718
354.0250 0.388289093971252
354.0750 0.388037264347076
354.1250 0.387777328491211
354.1750 0.387509793043137
354.2250 0.387234598398209
354.2750 0.386950105428696
354.3250 0.386645793914795
354.3750 0.386328905820847
354.4250 0.386006772518158
354.4750 0.385679066181183
354.5250 0.385344535112381
354.5750 0.3849977850914
354.6250 0.384636074304581
354.6750 0.384262800216675
354.7250 0.384047538042068
354.7750 0.383925825357437
354.8250 0.383799493312836
354.8750 0.383669376373291
354.9250 0.383537828922272
354.9750 0.383404552936554
355.0250 0.383264690637589
355.0750 0.383116245269775
355.1250 0.382857888936996
355.1750 0.382534265518188
355.2250 0.382209092378616
355.2750 0.381883412599564
355.3250 0.38155671954155
355.3750 0.381226092576981
355.4250 0.380890250205994
355.4750 0.380547553300858
355.5250 0.380013763904572
355.5750 0.379363030195236
355.6250 0.378699839115143
355.6750 0.378028392791748
355.7250 0.377355426549911
355.7750 0.376685529947281
355.8250 0.376021832227707
355.8750 0.375362724065781
355.9250 0.375068932771683
355.9750 0.374987721443176
356.0250 0.374913066625595
356.0750 0.374842077493668
356.1250 0.37477120757103
356.1750 0.374698162078857
356.2250 0.37462592124939
356.2750 0.374558955430984
356.3250 0.3747918009758
356.3750 0.375199645757675
356.4250 0.375612527132034
356.4750 0.376031100749969
356.5250 0.376450449228287
356.5750 0.376871019601822
356.6250 0.377291887998581
356.6750 0.377717524766922
356.7250 0.377404153347015
356.7750 0.376669406890869
356.8250 0.375930666923523
356.8750 0.37519446015358
356.9250 0.374462485313416
356.9750 0.373738706111908
357.0250 0.373028367757797
357.0750 0.372332513332367
357.1250 0.371728241443634
357.1750 0.371177196502686
357.2250 0.370632529258728
357.2750 0.370096772909164
357.3250 0.369574904441833
357.3750 0.369071066379547
357.4250 0.368587046861649
357.4750 0.36811763048172
357.5250 0.368431121110916
357.5750 0.369181454181671
