350	0.34481693
351	0.329437768
352	0.320030953
353	0.31261094
354	0.360934955
355	0.363092665
356	0.3330358
357	0.262498137
358	0.249698763
359	0.27437783
360	0.366983963
361	0.288880188
362	0.29968909
363	0.352730509
364	0.359330571
365	0.344835614
366	0.435848306
367	0.41157439
368	0.38403677
369	0.398594402
370	0.440791026
371	0.385079025
372	0.373672056
373	0.373057802
374	0.328046674
375	0.315208597
376	0.387029024
377	0.409494142
378	0.499723163
379	0.417318615
380	0.389340988
381	0.452735941
382	0.332276373
383	0.259021809
384	0.285135821
385	0.399764231
386	0.346634561
387	0.376287796
388	0.372817475
389	0.393494036
390	0.476183192
391	0.506719804
392	0.466441864
393	0.266775038
394	0.304009237
395	0.496068959
396	0.451581703
397	0.247330387
398	0.540414612
399	0.640688834
400	0.666929761
401	0.686287143
402	0.719894545
403	0.698810973
404	0.721400219
405	0.69525603
406	0.677489225
407	0.682327374
408	0.695895469
409	0.773355895
410	0.642191003
411	0.761610698
412	0.782772327
413	0.753148697
414	0.799536213
415	0.797078249
416	0.796437419
417	0.765336779
418	0.782111528
419	0.779193298
420	0.756756322
421	0.840821935
422	0.810389207
423	0.748525935
424	0.79733615
425	0.802382752
426	0.772257667
427	0.791352188
428	0.801237866
429	0.711325668
430	0.636319404
431	0.548289916
432	0.915884491
433	0.834543149
434	0.693524349
435	0.796308055
436	0.916369237
437	0.862160243
438	0.839362822
439	0.872619734
440	0.881124022
441	0.908236258
442	0.981135362
443	0.943117181
444	0.975109294
445	0.97222317
446	0.871357739
447	0.965340031
448	0.984280834
449	0.99768775
450	1.009945661
451	1.068080383
452	1.025847397
453	0.932929996
454	1.026701064
455	1.00462576
456	1.030363231
457	1.042494809
458	1.015495969
459	1.032120213
460	1.009127207
461	1.050241458
462	1.031066213
463	1.037764778
464	1.016213636
465	0.989551145
466	1.036068578
467	0.970417777
468	1.00762034
469	1.003702991
470	0.991210241
471	0.978786842
472	1.033969046
473	1.0116521
474	1.035861035
475	1.054092432
476	1.029560891
477	1.017835051
478	1.061766049
479	1.013831356
480	1.051837118
481	1.044959184
482	1.056953627
483	1.036726908
484	1.010451279
485	0.999494184
486	0.813136805
487	0.926868643
488	0.996589924
489	0.942589554
490	1.053955664
491	1.001157031
492	0.930241531
493	1.003524606
494	0.987339788
495	1.028666957
496	0.995337666
497	1.005472004
498	0.984669476
499	0.994008113
500	0.969950876
501	0.955447917
502	0.93320606
503	0.975005512
504	0.944490552
505	0.98636856
506	1.041535368
507	0.971517846
508	0.918771046
509	0.969152035
510	0.947696326
511	0.970281334
512	1.022846229
513	0.931907177
514	0.933484442
515	0.942309348
516	0.987276451
517	0.75582835
518	0.929681045
519	0.917580816
520	0.948338863
521	0.935081084
522	0.962902264
523	0.9034998
524	0.978451473
525	0.977396584
526	0.968692941
527	0.84107575
528	0.952403654
529	1.01420569
530	0.944281744
531	1.009086342
532	0.980005091
533	0.894498143
534	0.954973747
535	0.963738038
536	1.006481872
537	0.951109718
538	0.983634882
539	0.979634413
540	0.935827818
541	0.92216719
542	0.974450847
543	0.950784051
544	0.991385317
545	0.974853036
546	0.990049268
547	0.995048721
548	0.96083954
549	0.972448621
550	0.99231411
551	0.980749872
552	0.996403001
553	0.960109971
554	0.995196401
555	1.002735824
556	0.997360852
557	0.963371765
558	0.964215744
559	0.928172372
560	0.955805895
561	0.985289667
562	0.959339477
563	1.006851583
564	0.971778808
565	0.977830343
566	0.933558985
567	0.979703827
568	0.988153325
569	0.967195434
570	0.97846136
571	0.939843272
572	1.000717678
573	1.017832713
574	1.015667174
575	1.01024727
576	1.001054007
577	1.014507024
578	1.002784176
579	0.997685353
580	1.015666458
581	1.011945759
582	1.030468335
583	1.034606282
584	1.032275862
585	1.023076601
586	0.990083146
587	1.027760295
588	1.02680645
589	0.924021654
590	0.97457784
591	1.030094342
592	1.025361332
593	1.014431449
594	1.033658861
595	1.015991865
596	1.023745298
597	1.036658732
598	1.022225383
599	1.021994033
600	1.021083967
601	1.006231383
602	1.001378693
603	1.014525424
604	1.039503104
605	1.035423069
606	1.030915273
607	1.036355097
608	1.024893153
609	1.025610379
610	1.027457747
611	1.02236316
612	1.028069577
613	1.012090866
614	0.984277432
615	1.018059108
616	0.988836492
617	0.977616102
618	1.015979756
619	1.007706956
620	1.017282886
621	1.027033803
622	1.008707729
623	1.002262292
624	0.987956473
625	0.986161672
626	0.993879875
627	1.011251667
628	1.012550927
629	1.017094417
630	0.990387725
631	1.01995886
632	0.967141755
633	1.010104751
634	0.982849635
635	1.002886913
636	0.9795644
637	0.994423183
638	1.002662996
639	0.995262566
640	0.97032365
641	0.976450431
642	0.960813355
643	0.985761507
644	0.967903589
645	0.981182257
646	0.969939976
647	0.970811378
648	0.980181869
649	0.985187091
650	0.924882152
651	0.980566482
652	0.960979205
653	0.966716584
654	0.954696729
655	0.930097555
656	0.833347415
657	0.8373505
658	0.928087084
659	0.941843619
660	0.932539729
661	0.936635278
662	0.950072844
663	0.93151325
664	0.925805788
665	0.927274202
666	0.923740948
667	0.925287404
668	0.913330498
669	0.937643918
670	0.927703265
671	0.932772389
672	0.928346653
673	0.931626018
674	0.929390442
675	0.917621046
676	0.928761745
677	0.910424893
678	0.920933832
679	0.9037468
680	0.892467368
681	0.897979936
682	0.900353512
683	0.893971686
684	0.894113707
685	0.907431389
686	0.890575216
687	0.909049934
688	0.89840371
689	0.89411656
690	0.886326179
691	0.883661398
692	0.870690683
693	0.874067833
694	0.879279606
695	0.872623694
696	0.882899416
697	0.881878407
698	0.85922055
699	0.87720468
700	0.868795562
701	0.864565391
702	0.854281994
703	0.86342699
704	0.863870335
705	0.872466868
706	0.857901586
707	0.84971744
708	0.867628256
709	0.834778026
710	0.845755163
711	0.83874164
712	0.830785558
713	0.824801795
714	0.832350415
715	0.80511028
716	0.820024962
717	0.82460139
718	0.815087254
719	0.794373698
720	0.815267424
721	0.797271012
722	0.805762007
723	0.811377528
724	0.803873249
725	0.79588299
726	0.79894061
727	0.806700702
728	0.793020578
729	0.766002491
730	0.793826865
731	0.779079411
732	0.790169615
733	0.779856879
734	0.793577307
735	0.783844305
736	0.775941577
737	0.784508333
738	0.773917197
739	0.746825379
740	0.766873731
741	0.75352641
742	0.748172565
743	0.768698205
744	0.767837786
745	0.754194168
746	0.766371381
747	0.767643602
748	0.761423486
749	0.759485918
750	0.748544094
751	0.744897503
752	0.749919302
753	0.749964031
754	0.752924388
755	0.747599625
756	0.743139342
757	0.747423942
758	0.743154522
759	0.731784714
760	0.737647418
761	0.727369243
762	0.711118386
763	0.733296021
764	0.727413528
765	0.725116352
766	0.689839387
767	0.710099909
768	0.717206841
769	0.709324045
770	0.705890098
771	0.705627043
772	0.705608458
773	0.702442638
774	0.708905525
775	0.673461772
776	0.703746827
777	0.698664066
778	0.686519968
779	0.689503235
780	0.681815032
781	0.683935109
782	0.691229649
783	0.680002318
784	0.678743727
785	0.678766523
786	0.667814343
787	0.680808563
788	0.674988314
789	0.680111235
790	0.676201881
791	0.673877922
792	0.658942069
793	0.657681201
794	0.645259444
795	0.658065366
796	0.661538447
797	0.661478363
798	0.661277877
799	0.656149784
800	0.643535113
801	0.658186041
802	0.654479237
803	0.647822503
804	0.65305385
805	0.63524242
806	0.650556206
807	0.645033077
808	0.645789108
809	0.638767205
810	0.634528684
811	0.64693736
812	0.644205614
813	0.647178611
814	0.642882127
815	0.638551204
816	0.639198606
817	0.634860706
818	0.627282745
819	0.622913806
820	0.609791715
821	0.615440737
822	0.610399421
823	0.623846372
824	0.619071728
825	0.614723232
826	0.620087096
827	0.621507528
828	0.616114326
829	0.614544623
830	0.611437433
831	0.602445881
832	0.613001839
833	0.585976176
834	0.592215894
835	0.596776256
836	0.605508031
837	0.600686906
838	0.593492274
839	0.582399497
840	0.598359572
841	0.59930425
842	0.585635006
843	0.580800452
844	0.573519345
845	0.590096053
846	0.591717067
847	0.57197814
848	0.57953758
849	0.568457652
850	0.499785661
851	0.57165879
852	0.554876285
853	0.533476545
854	0.465158586
855	0.511298587
856	0.559365861
857	0.557278542
858	0.560771751
859	0.559585293
860	0.558879453
861	0.560205561
862	0.568078704
863	0.577117429
864	0.569648552
865	0.548959476
866	0.496760551
867	0.539712211
868	0.562288889
869	0.539921709
870	0.569970258
871	0.565201023
872	0.569477568
873	0.568774968
874	0.547088884
875	0.536955096
876	0.541275397
877	0.554788102
878	0.552035629
879	0.547042876
880	0.546069124
881	0.513059251
882	0.542432692
883	0.535336917
884	0.53341974
885	0.539642555
886	0.523443782
887	0.514977814
888	0.530940079
889	0.533274434
890	0.533432573
891	0.531186143
892	0.524977719
893	0.513015165
894	0.52557695
895	0.511141747
896	0.527830879
897	0.514795119
898	0.517517339
899	0.519036338
900	0.504154773
901	0.49421526
902	0.487042413
903	0.510859986
904	0.516324166
905	0.515929038
906	0.506029426
907	0.509377526
908	0.498085948
909	0.486060851
910	0.496042294
911	0.498010852
912	0.490761337
913	0.507763852
914	0.5035166
915	0.49358058
916	0.500643149
917	0.493398202
918	0.493070879
919	0.496755044
920	0.491477059
921	0.480630172
922	0.477977751
923	0.457287945
924	0.47688048
925	0.480264298
926	0.46519952
927	0.485887964
928	0.487995768
929	0.481219139
930	0.482234859
931	0.484199338
932	0.479945298
933	0.483286945
934	0.482591084
935	0.476307424
936	0.47257718
937	0.478548955
938	0.477560066
939	0.47396698
940	0.472183194
941	0.456117176
942	0.453711818
943	0.470216798
944	0.457863695
945	0.46358371
946	0.467231501
947	0.46719148
948	0.467993546
949	0.467497143
950	0.465850123
951	0.46102835
952	0.462504049
953	0.45909139
954	0.452282066
955	0.426797649
956	0.455446501
957	0.452305009
958	0.456248813
959	0.457534374
960	0.452715271
961	0.450615137
962	0.451988919
963	0.447188934
964	0.445027761
965	0.447573618
966	0.437688649
967	0.448279197
968	0.443264866
969	0.444227632
970	0.446590955
971	0.441381833
972	0.444610117
973	0.440555759
974	0.432827182
975	0.437464809
976	0.439916146
977	0.433852657
978	0.439517061
979	0.428591277
980	0.434066861
981	0.436895948
982	0.435923436
983	0.433079419
984	0.431436515
985	0.43218844
986	0.429584054
987	0.428848855
988	0.429359168
989	0.420940193
990	0.423121234
991	0.425878736
992	0.425456593
993	0.424691456
994	0.42494196
995	0.422789363
996	0.422275538
997	0.42222761
998	0.421078689
999	0.419184663
1000	0.417457748
1001	0.419098526
1002	0.418246806
1003	0.413551959
1004	0.408342455
1005	0.383059789
1006	0.401165112
1007	0.410087763
1008	0.41136718
1009	0.410028625
1010	0.410456136
1011	0.408326703
1012	0.408150703
1013	0.40642
1014	0.406388423
1015	0.400705398
1016	0.40163765
1017	0.399585663
1018	0.40220252
1019	0.393905474
1020	0.39661202
1021	0.397958846
1022	0.390729436
1023	0.399055357
1024	0.397350458
1025	0.396771073
1026	0.396769699
1027	0.394862808
1028	0.395301235
1029	0.38883456
